,Name,Country,Team,Date
51102,Perfecto,Russia,Natus Vincere,2022-06-13
51103,b1t,Ukraine,Natus Vincere,2022-06-13
51104,HObbit,Kazakhstan,Cloud9,2022-06-13
51105,interz,Russia,Cloud9,2022-06-13
51106,Ax1Le,Russia,Cloud9,2022-06-13
51107,sh1ro,Russia,Cloud9,2022-06-13
51108,nafany,Russia,Cloud9,2022-06-13
51109,es3tag,Denmark,Ninjas in Pyjamas,2022-06-13
51110,REZ,Sweden,Ninjas in Pyjamas,2022-06-13
51111,hampus,Sweden,Ninjas in Pyjamas,2022-06-13
51112,Brollan,Sweden,Ninjas in Pyjamas,2022-06-13
51113,Plopski,Sweden,Ninjas in Pyjamas,2022-06-13
51114,arT,Brazil,FURIA,2022-06-13
51115,yuurih,Brazil,FURIA,2022-06-13
51116,KSCERATO,Brazil,FURIA,2022-06-13
51117,saffee,Brazil,FURIA,2022-06-13
51118,drop,Brazil,FURIA,2022-06-13
51119,cadiaN,Denmark,Heroic,2022-06-13
51120,refrezh,Denmark,Heroic,2022-06-13
51121,stavn,Denmark,Heroic,2022-06-13
51122,TeSeS,Denmark,Heroic,2022-06-13
51123,sjuush,Denmark,Heroic,2022-06-13
51124,JACKZ,France,G2,2022-06-13
51125,NiKo,Bosnia and Herzegovina,G2,2022-06-13
51126,huNter-,Bosnia and Herzegovina,G2,2022-06-13
51127,Aleksib,Finland,G2,2022-06-13
51128,m0NESY,Russia,G2,2022-06-13
51129,chopper,Russia,Spirit,2022-06-13
51130,magixx,Russia,Spirit,2022-06-13
51131,s1ren,Russia,Spirit,2022-06-13
51132,Patsi,Russia,Spirit,2022-06-13
51133,apEX,France,Vitality,2022-06-13
51134,dupreeh,Denmark,Vitality,2022-06-13
51135,Magisk,Denmark,Vitality,2022-06-13
51136,ZywOo,France,Vitality,2022-06-13
51137,misutaaa,France,Vitality,2022-06-13
51138,tabseN,Germany,BIG,2022-06-13
51139,tiziaN,Germany,BIG,2022-06-13
51140,syrsoN,Germany,BIG,2022-06-13
51141,faveN,Germany,BIG,2022-06-13
51142,Krimbo,Germany,BIG,2022-06-13
51143,Xyp9x,Denmark,Astralis,2022-06-13
51144,gla1ve,Denmark,Astralis,2022-06-13
51145,k0nfig,Denmark,Astralis,2022-06-13
51146,Farlig,Denmark,Astralis,2022-06-13
51147,blameF,Denmark,Astralis,2022-06-13
51148,shox,France,Liquid,2022-06-13
51149,nitr0,United States,Liquid,2022-06-13
51150,NAF,Canada,Liquid,2022-06-13
51151,EliGE,United States,Liquid,2022-06-13
51152,oSee,United States,Liquid,2022-06-13
51153,fnx,Brazil,Imperial,2022-06-13
51154,FalleN,Brazil,Imperial,2022-06-13
51155,fer,Brazil,Imperial,2022-06-13
51156,boltz,Brazil,Imperial,2022-06-13
51157,VINI,Brazil,Imperial,2022-06-13
51158,FL1T,Russia,Outsiders,2022-06-13
51159,Qikert,Kazakhstan,Outsiders,2022-06-13
51160,Jame,Russia,Outsiders,2022-06-13
51161,n0rb3r7,Russia,Outsiders,2022-06-13
51162,fame,Russia,Outsiders,2022-06-13
51163,dexter,Australia,MOUZ,2022-06-13
51164,frozen,Slovakia,MOUZ,2022-06-13
51165,JDC,Germany,MOUZ,2022-06-13
51166,torzsi,Hungary,MOUZ,2022-06-13
51167,Bymas,Lithuania,MOUZ,2022-06-13
51168,alex,Spain,Movistar Riders,2022-06-13
51169,mopoz,Spain,Movistar Riders,2022-06-13
51170,DeathZz,Spain,Movistar Riders,2022-06-13
51171,SunPayus,Spain,Movistar Riders,2022-06-13
51172,dav1g,Spain,Movistar Riders,2022-06-13
51173,rigoN,Switzerland,Bad News Eagles,2022-06-13
51174,SENER1,Kosovo,Bad News Eagles,2022-06-13
51175,juanflatroo,Kosovo,Bad News Eagles,2022-06-13
51176,sinnopsyy,Kosovo,Bad News Eagles,2022-06-13
51177,gxx-,Kosovo,Bad News Eagles,2022-06-13
51178,twist,Sweden,Finest,2022-06-13
51179,PlesseN,Sweden,Finest,2022-06-13
51180,kreaz,Sweden,Finest,2022-06-13
51181,anarkez,Israel,Finest,2022-06-13
51182,shokz,Estonia,Finest,2022-06-13
51183,Jerry,Russia,FORZE,2022-06-13
51184,zorte,Russia,FORZE,2022-06-13
51185,shalfey,Russia,FORZE,2022-06-13
51186,KENSI,Russia,FORZE,2022-06-13
51187,Norwi,Russia,FORZE,2022-06-13
51188,mir,Russia,Entropiq,2022-06-13
51189,NickelBack,Russia,Entropiq,2022-06-13
51190,Krad,Russia,Entropiq,2022-06-13
51191,El1an,Russia,Entropiq,2022-06-13
51192,Forester,Russia,Entropiq,2022-06-13
51193,XANTARES,Turkey,Eternal Fire,2022-06-13
51194,woxic,Turkey,Eternal Fire,2022-06-13
51195,Calyx,Turkey,Eternal Fire,2022-06-13
51196,imoRR,Turkey,Eternal Fire,2022-06-13
51197,xfl0ud,Turkey,Eternal Fire,2022-06-13
51198,chelo,Brazil,MIBR,2022-06-13
51199,exit,Brazil,MIBR,2022-06-13
51200,Tuurtle,Brazil,MIBR,2022-06-13
51201,JOTA,Brazil,MIBR,2022-06-13
51202,brnz4n,Brazil,MIBR,2022-06-13
51203,nexa,Serbia,OG,2022-06-13
51204,mantuu,Poland,OG,2022-06-13
51205,NEOFRAG,Czech Republic,OG,2022-06-13
51206,flameZ,Israel,OG,2022-06-13
51207,F1KU,Poland,OG,2022-06-13
51208,PKL,Brazil,paiN,2022-06-13
51209,NEKIZ,Brazil,paiN,2022-06-13
51210,hardzao,Brazil,paiN,2022-06-13
51211,biguzera,Brazil,paiN,2022-06-13
51212,nython,Brazil,paiN,2022-06-13
51213,HEN1,Brazil,GODSENT,2022-06-13
51214,TACO,Brazil,GODSENT,2022-06-13
51215,dumau,Brazil,GODSENT,2022-06-13
51216,b4rtiN,Brazil,GODSENT,2022-06-13
51217,latto,Brazil,GODSENT,2022-06-13
51218,bodyy,France,HEET,2022-06-13
51219,Lucky,France,HEET,2022-06-13
51220,Djoko,France,HEET,2022-06-13
51221,Ex3rcice,France,HEET,2022-06-13
51222,afro,France,HEET,2022-06-13
51223,f0rest,Sweden,Dignitas,2022-06-13
51224,friberg,Sweden,Dignitas,2022-06-13
51225,Lekr0,Sweden,Dignitas,2022-06-13
51226,hallzerk,Norway,Dignitas,2022-06-13
51227,HEAP,Sweden,Dignitas,2022-06-13
51228,JT,South Africa,Complexity,2022-06-13
51229,floppy,United States,Complexity,2022-06-13
51230,Grim,United States,Complexity,2022-06-13
51231,junior,United States,Complexity,2022-06-13
51232,FaNg,Canada,Complexity,2022-06-13
51233,raalz,Denmark,Sprout,2022-06-13
51234,Spiidi,Germany,Sprout,2022-06-13
51235,slaxz-,Germany,Sprout,2022-06-13
51236,Staehr,Denmark,Sprout,2022-06-13
51237,lauNX,Romania,Sprout,2022-06-13
51238,karrigan,Denmark,FaZe,2022-06-20
51239,rain,Norway,FaZe,2022-06-20
51240,Twistzz,Canada,FaZe,2022-06-20
51241,ropz,Estonia,FaZe,2022-06-20
51242,broky,Latvia,FaZe,2022-06-20
51243,s1mple,Ukraine,Natus Vincere,2022-06-20
51244,electroNic,Russia,Natus Vincere,2022-06-20
51245,sdy,Ukraine,Natus Vincere,2022-06-20
51246,Perfecto,Russia,Natus Vincere,2022-06-20
51247,b1t,Ukraine,Natus Vincere,2022-06-20
51248,Snappi,Denmark,ENCE,2022-06-20
51249,Maden,Montenegro,ENCE,2022-06-20
51250,dycha,Poland,ENCE,2022-06-20
51251,hades,Poland,ENCE,2022-06-20
51252,Spinx,Israel,ENCE,2022-06-20
51253,HObbit,Kazakhstan,Cloud9,2022-06-20
51254,interz,Russia,Cloud9,2022-06-20
51255,Ax1Le,Russia,Cloud9,2022-06-20
51256,sh1ro,Russia,Cloud9,2022-06-20
51257,nafany,Russia,Cloud9,2022-06-20
51258,apEX,France,Vitality,2022-06-20
51259,dupreeh,Denmark,Vitality,2022-06-20
51260,Magisk,Denmark,Vitality,2022-06-20
51261,ZywOo,France,Vitality,2022-06-20
51262,misutaaa,France,Vitality,2022-06-20
51263,JACKZ,France,G2,2022-06-20
51264,NiKo,Bosnia and Herzegovina,G2,2022-06-20
51265,huNter-,Bosnia and Herzegovina,G2,2022-06-20
51266,Aleksib,Finland,G2,2022-06-20
51267,m0NESY,Russia,G2,2022-06-20
51268,arT,Brazil,FURIA,2022-06-20
51269,yuurih,Brazil,FURIA,2022-06-20
51270,KSCERATO,Brazil,FURIA,2022-06-20
51271,saffee,Brazil,FURIA,2022-06-20
51272,drop,Brazil,FURIA,2022-06-20
51273,es3tag,Denmark,Ninjas in Pyjamas,2022-06-20
51274,REZ,Sweden,Ninjas in Pyjamas,2022-06-20
51275,hampus,Sweden,Ninjas in Pyjamas,2022-06-20
51276,Brollan,Sweden,Ninjas in Pyjamas,2022-06-20
51277,Plopski,Sweden,Ninjas in Pyjamas,2022-06-20
51278,cadiaN,Denmark,Heroic,2022-06-20
51279,stavn,Denmark,Heroic,2022-06-20
51280,TeSeS,Denmark,Heroic,2022-06-20
51281,sjuush,Denmark,Heroic,2022-06-20
51282,chopper,Russia,Spirit,2022-06-20
51283,magixx,Russia,Spirit,2022-06-20
51284,s1ren,Russia,Spirit,2022-06-20
51285,Patsi,Russia,Spirit,2022-06-20
51286,tabseN,Germany,BIG,2022-06-20
51287,tiziaN,Germany,BIG,2022-06-20
51288,syrsoN,Germany,BIG,2022-06-20
51289,faveN,Germany,BIG,2022-06-20
51290,Krimbo,Germany,BIG,2022-06-20
51291,Xyp9x,Denmark,Astralis,2022-06-20
51292,gla1ve,Denmark,Astralis,2022-06-20
51293,k0nfig,Denmark,Astralis,2022-06-20
51294,Farlig,Denmark,Astralis,2022-06-20
51295,blameF,Denmark,Astralis,2022-06-20
51296,nexa,Serbia,OG,2022-06-20
51297,mantuu,Poland,OG,2022-06-20
51298,NEOFRAG,Czech Republic,OG,2022-06-20
51299,flameZ,Israel,OG,2022-06-20
51300,F1KU,Poland,OG,2022-06-20
51301,nitr0,United States,Liquid,2022-06-20
51302,NAF,Canada,Liquid,2022-06-20
51303,EliGE,United States,Liquid,2022-06-20
51304,oSee,United States,Liquid,2022-06-20
51305,fnx,Brazil,Imperial,2022-06-20
51306,FalleN,Brazil,Imperial,2022-06-20
51307,fer,Brazil,Imperial,2022-06-20
51308,boltz,Brazil,Imperial,2022-06-20
51309,VINI,Brazil,Imperial,2022-06-20
51310,FL1T,Russia,Outsiders,2022-06-20
51311,Qikert,Kazakhstan,Outsiders,2022-06-20
51312,Jame,Russia,Outsiders,2022-06-20
51313,n0rb3r7,Russia,Outsiders,2022-06-20
51314,fame,Russia,Outsiders,2022-06-20
51315,dexter,Australia,MOUZ,2022-06-20
51316,frozen,Slovakia,MOUZ,2022-06-20
51317,JDC,Germany,MOUZ,2022-06-20
51318,torzsi,Hungary,MOUZ,2022-06-20
51319,Bymas,Lithuania,MOUZ,2022-06-20
51320,alex,Spain,Movistar Riders,2022-06-20
51321,mopoz,Spain,Movistar Riders,2022-06-20
51322,DeathZz,Spain,Movistar Riders,2022-06-20
51323,SunPayus,Spain,Movistar Riders,2022-06-20
51324,dav1g,Spain,Movistar Riders,2022-06-20
51325,twist,Sweden,Finest,2022-06-20
51326,PlesseN,Sweden,Finest,2022-06-20
51327,kreaz,Sweden,Finest,2022-06-20
51328,anarkez,Israel,Finest,2022-06-20
51329,shokz,Estonia,Finest,2022-06-20
51330,chelo,Brazil,MIBR,2022-06-20
51331,exit,Brazil,MIBR,2022-06-20
51332,Tuurtle,Brazil,MIBR,2022-06-20
51333,JOTA,Brazil,MIBR,2022-06-20
51334,brnz4n,Brazil,MIBR,2022-06-20
51335,rigoN,Switzerland,Bad News Eagles,2022-06-20
51336,SENER1,Kosovo,Bad News Eagles,2022-06-20
51337,juanflatroo,Kosovo,Bad News Eagles,2022-06-20
51338,sinnopsyy,Kosovo,Bad News Eagles,2022-06-20
51339,gxx-,Kosovo,Bad News Eagles,2022-06-20
51340,PKL,Brazil,paiN,2022-06-20
51341,NEKIZ,Brazil,paiN,2022-06-20
51342,hardzao,Brazil,paiN,2022-06-20
51343,biguzera,Brazil,paiN,2022-06-20
51344,nython,Brazil,paiN,2022-06-20
51345,Jerry,Russia,FORZE,2022-06-20
51346,zorte,Russia,FORZE,2022-06-20
51347,shalfey,Russia,FORZE,2022-06-20
51348,KENSI,Russia,FORZE,2022-06-20
51349,Norwi,Russia,FORZE,2022-06-20
51350,mir,Russia,Entropiq,2022-06-20
51351,NickelBack,Russia,Entropiq,2022-06-20
51352,Krad,Russia,Entropiq,2022-06-20
51353,El1an,Russia,Entropiq,2022-06-20
51354,Forester,Russia,Entropiq,2022-06-20
51355,XANTARES,Turkey,Eternal Fire,2022-06-20
51356,woxic,Turkey,Eternal Fire,2022-06-20
51357,Calyx,Turkey,Eternal Fire,2022-06-20
51358,imoRR,Turkey,Eternal Fire,2022-06-20
51359,xfl0ud,Turkey,Eternal Fire,2022-06-20
51360,CRUC1AL,Netherlands,Endpoint,2022-06-20
51361,Kjaerbye,Denmark,Endpoint,2022-06-20
51362,MiGHTYMAX,United Kingdom,Endpoint,2022-06-20
51363,Surreal,United Kingdom,Endpoint,2022-06-20
51364,NertZ,Israel,Endpoint,2022-06-20
51365,HEN1,Brazil,GODSENT,2022-06-20
51366,TACO,Brazil,GODSENT,2022-06-20
51367,dumau,Brazil,GODSENT,2022-06-20
51368,b4rtiN,Brazil,GODSENT,2022-06-20
51369,latto,Brazil,GODSENT,2022-06-20
51370,bodyy,France,HEET,2022-06-20
51371,Lucky,France,HEET,2022-06-20
51372,Djoko,France,HEET,2022-06-20
51373,Ex3rcice,France,HEET,2022-06-20
51374,afro,France,HEET,2022-06-20
51375,XELLOW,Romania,ECSTATIC,2022-06-20
51376,FASHR,Netherlands,ECSTATIC,2022-06-20
51377,Daffu,Denmark,ECSTATIC,2022-06-20
51378,birdfromsky,Denmark,ECSTATIC,2022-06-20
51379,maNkz,Denmark,ECSTATIC,2022-06-20
51380,bubble,Bulgaria,SKADE,2022-06-20
51381,dream3r,Bulgaria,SKADE,2022-06-20
51382,SHiPZ,Bulgaria,SKADE,2022-06-20
51383,dennyslaw,Bulgaria,SKADE,2022-06-20
51384,Rainwaker,Bulgaria,SKADE,2022-06-20
51385,karrigan,Denmark,FaZe,2022-06-27
51386,rain,Norway,FaZe,2022-06-27
51387,Twistzz,Canada,FaZe,2022-06-27
51388,ropz,Estonia,FaZe,2022-06-27
51389,broky,Latvia,FaZe,2022-06-27
51390,s1mple,Ukraine,Natus Vincere,2022-06-27
51391,electroNic,Russia,Natus Vincere,2022-06-27
51392,sdy,Ukraine,Natus Vincere,2022-06-27
51393,Perfecto,Russia,Natus Vincere,2022-06-27
51394,b1t,Ukraine,Natus Vincere,2022-06-27
51395,Snappi,Denmark,ENCE,2022-06-27
51396,Maden,Montenegro,ENCE,2022-06-27
51397,dycha,Poland,ENCE,2022-06-27
51398,hades,Poland,ENCE,2022-06-27
51399,Spinx,Israel,ENCE,2022-06-27
51400,HObbit,Kazakhstan,Cloud9,2022-06-27
51401,interz,Russia,Cloud9,2022-06-27
51402,Ax1Le,Russia,Cloud9,2022-06-27
51403,sh1ro,Russia,Cloud9,2022-06-27
51404,nafany,Russia,Cloud9,2022-06-27
51405,apEX,France,Vitality,2022-06-27
51406,dupreeh,Denmark,Vitality,2022-06-27
51407,Magisk,Denmark,Vitality,2022-06-27
51408,ZywOo,France,Vitality,2022-06-27
51409,misutaaa,France,Vitality,2022-06-27
51410,JACKZ,France,G2,2022-06-27
51411,NiKo,Bosnia and Herzegovina,G2,2022-06-27
51412,huNter-,Bosnia and Herzegovina,G2,2022-06-27
51413,Aleksib,Finland,G2,2022-06-27
51414,m0NESY,Russia,G2,2022-06-27
51415,arT,Brazil,FURIA,2022-06-27
51416,yuurih,Brazil,FURIA,2022-06-27
51417,KSCERATO,Brazil,FURIA,2022-06-27
51418,saffee,Brazil,FURIA,2022-06-27
51419,drop,Brazil,FURIA,2022-06-27
51420,es3tag,Denmark,Ninjas in Pyjamas,2022-06-27
51421,REZ,Sweden,Ninjas in Pyjamas,2022-06-27
51422,hampus,Sweden,Ninjas in Pyjamas,2022-06-27
51423,Brollan,Sweden,Ninjas in Pyjamas,2022-06-27
51424,Plopski,Sweden,Ninjas in Pyjamas,2022-06-27
51425,cadiaN,Denmark,Heroic,2022-06-27
51426,stavn,Denmark,Heroic,2022-06-27
51427,TeSeS,Denmark,Heroic,2022-06-27
51428,sjuush,Denmark,Heroic,2022-06-27
51429,jabbi,Denmark,Heroic,2022-06-27
51430,chopper,Russia,Spirit,2022-06-27
51431,magixx,Russia,Spirit,2022-06-27
51432,s1ren,Russia,Spirit,2022-06-27
51433,Patsi,Russia,Spirit,2022-06-27
51434,w0nderful,Ukraine,Spirit,2022-06-27
51435,tabseN,Germany,BIG,2022-06-27
51436,tiziaN,Germany,BIG,2022-06-27
51437,syrsoN,Germany,BIG,2022-06-27
51438,faveN,Germany,BIG,2022-06-27
51439,Krimbo,Germany,BIG,2022-06-27
51440,Xyp9x,Denmark,Astralis,2022-06-27
51441,gla1ve,Denmark,Astralis,2022-06-27
51442,k0nfig,Denmark,Astralis,2022-06-27
51443,Farlig,Denmark,Astralis,2022-06-27
51444,blameF,Denmark,Astralis,2022-06-27
51445,nexa,Serbia,OG,2022-06-27
51446,mantuu,Poland,OG,2022-06-27
51447,NEOFRAG,Czech Republic,OG,2022-06-27
51448,flameZ,Israel,OG,2022-06-27
51449,F1KU,Poland,OG,2022-06-27
51450,nitr0,United States,Liquid,2022-06-27
51451,NAF,Canada,Liquid,2022-06-27
51452,EliGE,United States,Liquid,2022-06-27
51453,oSee,United States,Liquid,2022-06-27
51454,FL1T,Russia,Outsiders,2022-06-27
51455,Qikert,Kazakhstan,Outsiders,2022-06-27
51456,Jame,Russia,Outsiders,2022-06-27
51457,n0rb3r7,Russia,Outsiders,2022-06-27
51458,fame,Russia,Outsiders,2022-06-27
51459,fnx,Brazil,Imperial,2022-06-27
51460,FalleN,Brazil,Imperial,2022-06-27
51461,fer,Brazil,Imperial,2022-06-27
51462,boltz,Brazil,Imperial,2022-06-27
51463,VINI,Brazil,Imperial,2022-06-27
51464,dexter,Australia,MOUZ,2022-06-27
51465,frozen,Slovakia,MOUZ,2022-06-27
51466,JDC,Germany,MOUZ,2022-06-27
51467,torzsi,Hungary,MOUZ,2022-06-27
51468,Bymas,Lithuania,MOUZ,2022-06-27
51469,alex,Spain,Movistar Riders,2022-06-27
51470,mopoz,Spain,Movistar Riders,2022-06-27
51471,DeathZz,Spain,Movistar Riders,2022-06-27
51472,SunPayus,Spain,Movistar Riders,2022-06-27
51473,dav1g,Spain,Movistar Riders,2022-06-27
51474,Jerry,Russia,FORZE,2022-06-27
51475,zorte,Russia,FORZE,2022-06-27
51476,shalfey,Russia,FORZE,2022-06-27
51477,KENSI,Russia,FORZE,2022-06-27
51478,Norwi,Russia,FORZE,2022-06-27
51479,chelo,Brazil,MIBR,2022-06-27
51480,exit,Brazil,MIBR,2022-06-27
51481,Tuurtle,Brazil,MIBR,2022-06-27
51482,JOTA,Brazil,MIBR,2022-06-27
51483,brnz4n,Brazil,MIBR,2022-06-27
51484,rigoN,Switzerland,Bad News Eagles,2022-06-27
51485,SENER1,Kosovo,Bad News Eagles,2022-06-27
51486,juanflatroo,Kosovo,Bad News Eagles,2022-06-27
51487,sinnopsyy,Kosovo,Bad News Eagles,2022-06-27
51488,gxx-,Kosovo,Bad News Eagles,2022-06-27
51489,XANTARES,Turkey,Eternal Fire,2022-06-27
51490,woxic,Turkey,Eternal Fire,2022-06-27
51491,Calyx,Turkey,Eternal Fire,2022-06-27
51492,imoRR,Turkey,Eternal Fire,2022-06-27
51493,xfl0ud,Turkey,Eternal Fire,2022-06-27
51494,twist,Sweden,Finest,2022-06-27
51495,PlesseN,Sweden,Finest,2022-06-27
51496,kreaz,Sweden,Finest,2022-06-27
51497,anarkez,Israel,Finest,2022-06-27
51498,shokz,Estonia,Finest,2022-06-27
51499,mir,Russia,Entropiq,2022-06-27
51500,NickelBack,Russia,Entropiq,2022-06-27
51501,Krad,Russia,Entropiq,2022-06-27
51502,El1an,Russia,Entropiq,2022-06-27
51503,Forester,Russia,Entropiq,2022-06-27
51504,CRUC1AL,Netherlands,Endpoint,2022-06-27
51505,Kjaerbye,Denmark,Endpoint,2022-06-27
51506,MiGHTYMAX,United Kingdom,Endpoint,2022-06-27
51507,Surreal,United Kingdom,Endpoint,2022-06-27
51508,NertZ,Israel,Endpoint,2022-06-27
51509,PKL,Brazil,paiN,2022-06-27
51510,NEKIZ,Brazil,paiN,2022-06-27
51511,hardzao,Brazil,paiN,2022-06-27
51512,biguzera,Brazil,paiN,2022-06-27
51513,nython,Brazil,paiN,2022-06-27
51514,hAdji,France,Falcons,2022-06-27
51515,Maka,France,Falcons,2022-06-27
51516,Keoz,Belgium,Falcons,2022-06-27
51517,Python,France,Falcons,2022-06-27
51518,Kyojin,France,Falcons,2022-06-27
51519,bodyy,France,HEET,2022-06-27
51520,Lucky,France,HEET,2022-06-27
51521,Djoko,France,HEET,2022-06-27
51522,Ex3rcice,France,HEET,2022-06-27
51523,afro,France,HEET,2022-06-27
51524,XELLOW,Romania,ECSTATIC,2022-06-27
51525,FASHR,Netherlands,ECSTATIC,2022-06-27
51526,Daffu,Denmark,ECSTATIC,2022-06-27
51527,birdfromsky,Denmark,ECSTATIC,2022-06-27
51528,maNkz,Denmark,ECSTATIC,2022-06-27
51529,bubble,Bulgaria,SKADE,2022-06-27
51530,dream3r,Bulgaria,SKADE,2022-06-27
51531,SHiPZ,Bulgaria,SKADE,2022-06-27
51532,dennyslaw,Bulgaria,SKADE,2022-06-27
51533,Rainwaker,Bulgaria,SKADE,2022-06-27
51534,karrigan,Denmark,FaZe,2022-07-04
51535,rain,Norway,FaZe,2022-07-04
51536,Twistzz,Canada,FaZe,2022-07-04
51537,ropz,Estonia,FaZe,2022-07-04
51538,broky,Latvia,FaZe,2022-07-04
51539,s1mple,Ukraine,Natus Vincere,2022-07-04
51540,electroNic,Russia,Natus Vincere,2022-07-04
51541,sdy,Ukraine,Natus Vincere,2022-07-04
51542,Perfecto,Russia,Natus Vincere,2022-07-04
51543,b1t,Ukraine,Natus Vincere,2022-07-04
51544,Snappi,Denmark,ENCE,2022-07-04
51545,Maden,Montenegro,ENCE,2022-07-04
51546,dycha,Poland,ENCE,2022-07-04
51547,hades,Poland,ENCE,2022-07-04
51548,Spinx,Israel,ENCE,2022-07-04
51549,HObbit,Kazakhstan,Cloud9,2022-07-04
51550,interz,Russia,Cloud9,2022-07-04
51551,Ax1Le,Russia,Cloud9,2022-07-04
51552,sh1ro,Russia,Cloud9,2022-07-04
51553,nafany,Russia,Cloud9,2022-07-04
51554,apEX,France,Vitality,2022-07-04
51555,dupreeh,Denmark,Vitality,2022-07-04
51556,Magisk,Denmark,Vitality,2022-07-04
51557,ZywOo,France,Vitality,2022-07-04
51558,misutaaa,France,Vitality,2022-07-04
51559,JACKZ,France,G2,2022-07-04
51560,NiKo,Bosnia and Herzegovina,G2,2022-07-04
51561,huNter-,Bosnia and Herzegovina,G2,2022-07-04
51562,Aleksib,Finland,G2,2022-07-04
51563,m0NESY,Russia,G2,2022-07-04
51564,es3tag,Denmark,Ninjas in Pyjamas,2022-07-04
51565,REZ,Sweden,Ninjas in Pyjamas,2022-07-04
51566,hampus,Sweden,Ninjas in Pyjamas,2022-07-04
51567,Brollan,Sweden,Ninjas in Pyjamas,2022-07-04
51568,Plopski,Sweden,Ninjas in Pyjamas,2022-07-04
51569,arT,Brazil,FURIA,2022-07-04
51570,yuurih,Brazil,FURIA,2022-07-04
51571,KSCERATO,Brazil,FURIA,2022-07-04
51572,saffee,Brazil,FURIA,2022-07-04
51573,drop,Brazil,FURIA,2022-07-04
51574,tabseN,Germany,BIG,2022-07-04
51575,tiziaN,Germany,BIG,2022-07-04
51576,syrsoN,Germany,BIG,2022-07-04
51577,faveN,Germany,BIG,2022-07-04
51578,Krimbo,Germany,BIG,2022-07-04
51579,cadiaN,Denmark,Heroic,2022-07-04
51580,stavn,Denmark,Heroic,2022-07-04
51581,TeSeS,Denmark,Heroic,2022-07-04
51582,sjuush,Denmark,Heroic,2022-07-04
51583,jabbi,Denmark,Heroic,2022-07-04
51584,chopper,Russia,Spirit,2022-07-04
51585,magixx,Russia,Spirit,2022-07-04
51586,s1ren,Russia,Spirit,2022-07-04
51587,Patsi,Russia,Spirit,2022-07-04
51588,w0nderful,Ukraine,Spirit,2022-07-04
51589,Xyp9x,Denmark,Astralis,2022-07-04
51590,gla1ve,Denmark,Astralis,2022-07-04
51591,k0nfig,Denmark,Astralis,2022-07-04
51592,Farlig,Denmark,Astralis,2022-07-04
51593,blameF,Denmark,Astralis,2022-07-04
51594,nexa,Serbia,OG,2022-07-04
51595,mantuu,Poland,OG,2022-07-04
51596,NEOFRAG,Czech Republic,OG,2022-07-04
51597,flameZ,Israel,OG,2022-07-04
51598,F1KU,Poland,OG,2022-07-04
51599,alex,Spain,Movistar Riders,2022-07-04
51600,mopoz,Spain,Movistar Riders,2022-07-04
51601,DeathZz,Spain,Movistar Riders,2022-07-04
51602,SunPayus,Spain,Movistar Riders,2022-07-04
51603,dav1g,Spain,Movistar Riders,2022-07-04
51604,nitr0,United States,Liquid,2022-07-04
51605,NAF,Canada,Liquid,2022-07-04
51606,EliGE,United States,Liquid,2022-07-04
51607,oSee,United States,Liquid,2022-07-04
51608,FL1T,Russia,Outsiders,2022-07-04
51609,Qikert,Kazakhstan,Outsiders,2022-07-04
51610,Jame,Russia,Outsiders,2022-07-04
51611,n0rb3r7,Russia,Outsiders,2022-07-04
51612,fame,Russia,Outsiders,2022-07-04
51613,fnx,Brazil,Imperial,2022-07-04
51614,FalleN,Brazil,Imperial,2022-07-04
51615,fer,Brazil,Imperial,2022-07-04
51616,boltz,Brazil,Imperial,2022-07-04
51617,VINI,Brazil,Imperial,2022-07-04
51618,dexter,Australia,MOUZ,2022-07-04
51619,frozen,Slovakia,MOUZ,2022-07-04
51620,JDC,Germany,MOUZ,2022-07-04
51621,torzsi,Hungary,MOUZ,2022-07-04
51622,Bymas,Lithuania,MOUZ,2022-07-04
51623,Jerry,Russia,FORZE,2022-07-04
51624,zorte,Russia,FORZE,2022-07-04
51625,shalfey,Russia,FORZE,2022-07-04
51626,KENSI,Russia,FORZE,2022-07-04
51627,Norwi,Russia,FORZE,2022-07-04
51628,chelo,Brazil,MIBR,2022-07-04
51629,exit,Brazil,MIBR,2022-07-04
51630,Tuurtle,Brazil,MIBR,2022-07-04
51631,JOTA,Brazil,MIBR,2022-07-04
51632,brnz4n,Brazil,MIBR,2022-07-04
51633,rigoN,Switzerland,Bad News Eagles,2022-07-04
51634,SENER1,Kosovo,Bad News Eagles,2022-07-04
51635,juanflatroo,Kosovo,Bad News Eagles,2022-07-04
51636,sinnopsyy,Kosovo,Bad News Eagles,2022-07-04
51637,gxx-,Kosovo,Bad News Eagles,2022-07-04
51638,XANTARES,Turkey,Eternal Fire,2022-07-04
51639,woxic,Turkey,Eternal Fire,2022-07-04
51640,imoRR,Turkey,Eternal Fire,2022-07-04
51641,xfl0ud,Turkey,Eternal Fire,2022-07-04
51642,raalz,Denmark,Sprout,2022-07-04
51643,Spiidi,Germany,Sprout,2022-07-04
51644,slaxz-,Germany,Sprout,2022-07-04
51645,Staehr,Denmark,Sprout,2022-07-04
51646,lauNX,Romania,Sprout,2022-07-04
51647,twist,Sweden,Finest,2022-07-04
51648,PlesseN,Sweden,Finest,2022-07-04
51649,kreaz,Sweden,Finest,2022-07-04
51650,anarkez,Israel,Finest,2022-07-04
51651,shokz,Estonia,Finest,2022-07-04
